Time,AFeedStream1,DFeedStream2,EFeedStream3,TotalFeedStream4,RecycleFlowStream8,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,ProductSepLevel,ProdSepPressurekPagauge,ProdSepUnderflowStream10,StripperLevel,StripperPressurekPagauge,StripperUnderflowStream11,StripperTemperatureDegC,StripperSteamFlowkgperhr,CompressorWorkkW,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentA6,ComponentB6,ComponentC6,ComponentD6,ComponentE6,ComponentF6,ComponentA9,ComponentB9,ComponentC9,ComponentD9,ComponentE9,ComponentF9,ComponentG9,ComponentH9,ComponentD11,ComponentE11,ComponentF11,ComponentG11,ComponentH11,DFeedFlowStream2,EFeedFlowStream3,AFeedFlowStream1,TotalFeedFlowStream4,CompressorRecycleValve,PurgeValveStream9,SeparatorPotLiquidFlowStream10,StripperLiquidProductFlowStream11,StripperSteamValve,ReactorCoolingWaterFlow,CondenserCoolingWaterFlow,Quality,Predicted_Quality,Anomaly_score%,top_feature_1,top_feature_2,top_feature_3,top_feature_4,top_feature_5,top_feature_6,top_feature_7
1/14/2004 18:51,0.2336,3633.7,4462.3,9.2721,26.432,42.459,2710.7,74.156,120.68,0.34453,80.03,49.809,2640.6,24.77,51.878,3107.3,22.126,65.574,227.26,342.96,93.503,76.925,32.239,8.9574,26.101,6.8728,18.405,1.6358,32.891,13.678,24.172,1.2459,18.595,2.2849,4.835,2.3414,0.01605,0.84057,0.099899,53.27,43.72,63.654,53.294,23.205,63.194,22.241,40.895,37.537,50.881,47.042,49.177,20.077,0,0,12.707450300580076,ReactorCoolingWaterFlow,ReactorTemperatureDegC,ReactorCoolingWaterOutletTempDegC,RecycleFlowStream8,StripperLiquidProductFlowStream11,StripperLevel,ReactorLevel
1/18/2004 22:39,0.22093,3702.7,4488.6,9.4226,27.172,42.309,2698.9,75.0,120.39,0.33759,80.111,49.2,2626.0,23.411,48.717,3096.4,22.894,65.884,232.01,340.32,94.596,77.115,32.145,8.8896,26.221,6.738,18.688,1.6377,32.877,14.023,23.883,1.1835,18.742,2.2699,4.816,2.3518,0.019951,0.81994,0.10451,54.102,43.485,62.815,53.878,21.979,59.842,21.884,40.279,35.746,43.564,48.374,40.271,18.384,0,1,2.506582536752208,ComponentB9,ProdSepUnderflowStream10,ReactorCoolingWaterFlow, , , , 
1/13/2004 18:38,0.071428,3690.2,4761.4,9.0203,26.685,42.22,2807.2,78.572,120.34,0.26831,79.561,47.53,2740.7,23.155,47.253,3186.2,21.495,66.014,207.94,351.44,94.038,77.742,32.238,8.4254,28.343,6.8529,17.054,1.6008,34.026,13.438,27.095,1.0608,15.355,2.1602,4.729,2.1927,0.016549,0.73557,0.093845,52.999,44.696,63.985,56.726,6.7288,57.516,27.744,30.037,30.83,40.176,42.462,41.35,22.358,0,0,11.490655968041706,ReactorPressurekPagauge,ProdSepPressurekPagauge,StripperPressurekPagauge,CompressorRecycleValve,ComponentE9,ComponentC9,ReactorLevel
01-09-2004 09:32,0.20531,3668.1,4464.8,9.5836,26.722,42.169,2700.8,74.534,120.4,0.33092,80.014,50.004,2628.7,24.611,50.712,3098.1,23.36,66.096,240.99,341.53,94.694,77.179,32.032,8.8305,26.412,6.8644,18.411,1.6796,33.144,13.867,23.572,1.3106,19.43,2.2663,4.9085,2.3761,0.024123,0.83896,0.095615,54.03,43.641,62.955,53.748,20.463,60.243,22.11,40.487,38.112,48.183,50.12,40.114,17.104,0,0,3.1531241648725494,TotalFeedStream4,ComponentE9,ReactorCoolingWaterFlow,AFeedStream1,ComponentH9, , 
01-08-2004 22:53,0.18428,3705.6,4527.5,9.4124,27.043,42.073,2720.3,74.991,120.37,0.34116,79.518,50.535,2650.4,24.38,49.496,3112.5,22.64,66.002,238.54,346.68,94.517,77.279,32.285,8.7535,26.252,6.7616,18.646,1.6196,33.26,13.779,24.063,1.1773,17.845,2.2551,4.884,2.231,0.02487,0.79354,0.084399,54.567,44.995,62.936,54.742,18.37,62.433,23.493,39.811,39.675,45.367,49.965,41.389,21.567,0,0,3.358097580445113,CompressorWorkkW,CondenserCoolingWaterFlow,ComponentH11,ProductSepTempDegC,CompressorRecycleValve,ComponentE11,AFeedStream1
1/16/2004 3:23,0.24885,3669.1,4495.4,9.1765,26.948,42.87,2716.5,75.243,120.39,0.33084,79.928,49.824,2644.9,25.046,51.498,3113.6,23.076,66.995,265.27,342.02,94.564,76.901,32.302,8.9753,26.87,6.7892,18.855,1.6155,32.788,13.91,24.723,1.3244,18.313,2.2823,4.7199,2.3361,0.023054,0.8197,0.11064,53.521,43.903,63.446,54.461,24.301,63.554,22.51,39.093,37.583,50.001,47.349,40.924,17.859,0,0,3.4509750658712504,StripperSteamFlowkgperhr,StripperTemperatureDegC,ReactorFeedRateStream6,TotalFeedStream4,ComponentC9,ComponentG9,TotalFeedFlowStream4
1/14/2004 3:05,0.2569,3618.7,4532.8,9.3291,27.45,42.016,2720.9,74.896,120.42,0.33257,79.556,50.175,2650.9,25.101,51.2,3113.7,22.576,65.621,233.18,345.33,94.524,76.979,32.551,9.0186,26.429,6.9209,18.748,1.6564,33.542,13.876,24.425,1.426,18.16,2.3118,4.7914,2.2957,0.020182,0.81972,0.093546,53.897,43.948,64.071,53.714,25.281,64.256,23.989,38.932,38.614,49.311,48.201,41.394,19.044,0,0,3.480621476041773,CompressorRecycleValve,RecycleFlowStream8,TotalFeedFlowStream4,ProductSepTempDegC,CompressorWorkkW,ProdSepPressurekPagauge,ReactorPressurekPagauge
01-06-2004 08:41,0.72725,3709.4,4545.6,8.7975,27.004,42.342,2712.2,74.854,120.43,0.30591,80.056,49.543,2642.4,24.463,49.975,3104.1,23.345,68.823,294.66,346.71,94.283,77.604,32.935,8.8514,26.019,6.8502,18.224,1.6584,33.585,13.749,23.952,1.1682,18.465,2.3995,4.9341,2.3066,0.0061292,0.78776,0.093404,53.837,43.192,62.956,54.075,71.323,60.608,23.622,35.816,36.754,46.475,67.243,41.686,17.008,0,0,13.096176274655768,AFeedStream1,AFeedFlowStream1,StripperTemperatureDegC,StripperSteamValve,TotalFeedStream4,StripperSteamFlowkgperhr,ComponentF9
1/19/2004 4:20,0.22897,3690.6,4476.7,9.3527,27.127,42.535,2708.0,75.538,120.39,0.31969,80.009,49.721,2631.6,23.862,52.613,3105.0,23.932,65.991,235.75,341.07,94.565,77.197,32.185,8.862,26.426,6.9412,18.812,1.6286,33.096,13.718,24.082,1.3152,18.078,2.2818,4.8075,2.2728,0.0025433,0.81755,0.11241,54.706,43.48,62.844,54.313,22.765,60.911,21.6,37.642,37.278,52.582,49.116,41.853,15.839,0,0,3.067394666142723,StripperLiquidProductFlowStream11,StripperLevel,ComponentG11,StripperUnderflowStream11,ComponentD11,CondenserCoolingWaterFlow,PurgeValveStream9
01-03-2004 20:24,0.21619,3708.2,4474.5,9.5494,26.887,42.311,2702.0,74.749,120.41,0.33588,80.222,47.034,2631.6,24.677,50.364,3097.5,21.898,66.635,250.37,344.56,94.449,77.404,32.47,9.0271,26.125,6.8131,19.037,1.6485,33.606,13.695,23.427,1.3738,18.243,2.2648,4.9364,2.3603,0.014533,0.80562,0.09106,54.105,43.751,63.968,53.841,21.251,60.956,22.762,39.706,29.372,47.377,52.884,42.337,20.489,1,0,3.4150303591493407,ProductSepLevel,SeparatorPotLiquidFlowStream10,TotalFeedStream4,ReactorCoolingWaterFlow,ComponentA9,StripperTemperatureDegC,StripperUnderflowStream11
01-06-2004 18:20,0.32847,3669.8,4511.5,9.3173,26.606,42.343,2696.9,75.371,120.4,0.35646,80.329,50.507,2624.3,27.039,50.535,3099.0,22.725,65.255,215.35,337.35,94.775,77.275,31.903,8.9646,26.255,6.7745,18.906,1.6634,33.016,13.65,24.565,1.1479,19.192,2.2082,5.0006,2.2991,0.020998,0.85428,0.07997,53.653,43.623,62.914,53.829,31.902,59.924,20.736,42.104,39.592,47.771,43.489,40.798,18.671,0,0,3.110411546555272,CompressorRecycleValve,AFeedStream1,AFeedFlowStream1,ComponentG9,CompressorWorkkW,ComponentF9,ProdSepUnderflowStream10
1/18/2004 15:40,0.19946,3718.3,4523.8,9.3327,26.045,42.804,2704.0,75.233,120.39,0.34225,80.093,49.317,2634.1,24.681,49.999,3100.7,22.871,65.186,210.95,342.92,94.506,77.471,32.166,8.7519,26.491,6.6866,18.172,1.6441,33.477,13.53,24.192,1.1924,18.473,2.2486,4.827,2.3738,0.0064011,0.81171,0.103,53.809,43.726,62.26,54.081,19.623,62.519,22.526,40.631,36.089,46.531,42.552,40.802,18.182,0,0,4.2486456811592745,RecycleFlowStream8,ComponentB9,ReactorFeedRateStream6,ComponentE6,StripperSteamFlowkgperhr,StripperSteamValve,ComponentD6
1/14/2004 4:51,0.33854,3711.7,4412.7,9.1301,26.897,42.26,2813.5,75.734,120.43,0.27535,78.365,49.667,2741.9,25.251,49.51,3211.9,23.024,63.723,247.15,339.43,95.194,76.538,31.892,8.6414,26.244,6.7111,19.679,1.6428,32.266,13.424,24.365,1.3101,20.247,2.1352,4.4234,2.0405,0.029873,1.0424,0.11091,54.376,43.921,63.858,53.647,33.28,58.547,23.919,31.983,37.12,45.4,49.116,40.009,18.676,0,0,14.159425284199463,StripperPressurekPagauge,ReactorPressurekPagauge,ProdSepPressurekPagauge,ComponentE11,ProductSepTempDegC,ComponentG9,PurgeValveStream9
01-07-2004 04:12,0.24977,3716.3,4667.0,9.5977,27.268,42.844,2703.8,75.539,120.41,0.68267,81.088,50.948,2631.9,25.306,50.556,3104.7,22.829,62.424,119.08,342.69,94.339,79.003,32.344,8.7029,26.904,6.8519,18.31,0.94231,32.953,13.648,24.831,1.2054,18.174,1.3824,5.0066,2.4089,0.019846,0.82941,0.072662,53.283,42.846,63.662,56.784,24.794,63.047,21.984,81.938,40.89,47.821,22.836,40.43,17.146,0,0,26.790454594330498,ComponentF9,ComponentF6,PurgeRateStream9,PurgeValveStream9,StripperSteamFlowkgperhr,StripperSteamValve,StripperTemperatureDegC
01-09-2004 03:31,0.26381,3644.0,4479.3,9.432,26.767,41.886,2703.4,74.966,120.43,0.33353,80.089,52.286,2632.8,23.232,51.719,3098.9,23.534,65.995,235.18,342.44,94.567,77.525,32.546,8.8524,26.579,6.8793,18.646,1.65,33.419,13.789,24.082,1.3357,18.382,2.2488,4.9327,2.3385,0.023852,0.81974,0.10275,53.296,43.159,63.415,53.789,26.245,61.442,22.569,39.482,44.827,50.513,49.358,41.946,19.46,0,0,2.868113540616494,ProductSepLevel,SeparatorPotLiquidFlowStream10,ReactorFeedRateStream6,ProdSepUnderflowStream10,StripperLiquidProductFlowStream11,StripperLevel,ReactorTemperatureDegC
1/14/2004 9:46,0.30766,3660.2,4492.4,8.9017,26.949,41.522,2759.5,76.013,120.4,0.23051,79.31,49.599,2685.4,24.612,51.206,3165.2,23.324,59.654,131.71,331.18,95.614,76.19,30.994,8.5848,26.394,6.9408,20.733,1.6021,31.28,13.086,24.626,1.0804,20.432,2.0897,4.6111,2.17,0.032262,1.2307,0.11002,54.155,42.026,62.879,53.43,30.685,57.089,21.011,27.612,36.92,49.324,24.787,39.144,17.541,0,0,17.063531749061603,ComponentE11,StripperTemperatureDegC,StripperPressurekPagauge,StripperSteamFlowkgperhr,PurgeRateStream9,PurgeValveStream9,StripperSteamValve
01-04-2004 20:25,0.25052,3572.6,4531.4,9.3246,27.13,42.084,2700.6,74.871,120.36,0.34403,80.162,48.341,2629.0,26.068,50.13,3097.3,23.014,65.64,224.48,340.79,95.097,77.231,32.08,8.8639,26.288,7.135,18.605,1.6935,33.091,13.86,24.012,1.1952,18.73,2.281,4.9189,2.3037,0.025031,0.8347,0.11324,54.342,43.047,61.575,53.677,24.814,61.692,22.177,41.041,33.217,46.834,46.247,39.799,17.986,1,1,3.934766224729712,ReactorCoolingWaterOutletTempDegC,DFeedStream2,DFeedFlowStream2,ReactorCoolingWaterFlow,ComponentD6,ReactorTemperatureDegC,SeparatorPotLiquidFlowStream10
1/17/2004 23:30,0.0084402,3741.5,4634.2,11.696,26.817,43.854,3000.0,67.627,120.39,0.33154,74.772,49.198,2943.7,23.738,49.52,3338.6,23.542,69.117,436.85,390.1,92.16,76.883,37.488,7.9847,28.504,6.3132,13.458,1.5091,41.466,12.476,26.443,0.73623,10.967,2.0699,3.741,1.8732,0.0065999,0.45665,0.086301,51.939,45.291,100.0,100.0,0.0,100.02,-0.039859,0.0,35.739,45.424,-0.52929,-0.069386,-0.0016217,0,0,76.95195693968057,EFeedFlowStream3,ReactorCoolingWaterFlow,DFeedFlowStream2,CompressorRecycleValve,ProdSepPressurekPagauge,ReactorPressurekPagauge,StripperPressurekPagauge
1/13/2004 23:44,0.5474,3580.9,4106.4,9.4043,27.052,42.709,2582.4,71.97,120.47,0.40541,81.193,51.649,2501.0,27.305,52.247,3011.8,23.064,63.966,186.01,305.95,95.886,75.344,30.978,9.2501,23.543,7.0512,22.487,1.7074,30.266,14.186,20.05,1.68,23.435,2.3848,5.2002,2.4155,0.014657,1.0714,0.11622,54.45,43.02,60.893,48.625,53.583,60.588,12.891,52.304,42.954,51.733,36.591,38.889,18.455,0,0,16.726810048029158,CompressorWorkkW,CompressorRecycleValve,ProdSepPressurekPagauge,ReactorPressurekPagauge,ComponentE9,StripperPressurekPagauge,ComponentE6
1/18/2004 23:42,0.26038,3662.9,4539.9,9.2276,26.487,42.398,2712.4,75.079,120.4,0.32512,79.547,50.006,2640.0,26.088,49.41,3107.7,22.644,65.668,232.9,342.84,94.587,76.779,31.891,8.9657,26.703,6.9276,18.504,1.6374,33.143,13.53,24.519,1.1226,17.977,2.2815,4.7268,2.3059,0.030406,0.83415,0.098601,53.336,44.6,62.969,53.996,25.711,62.901,22.179,38.894,38.117,45.167,47.803,41.857,18.99,0,0,3.1749478900133616,ComponentB9,ProductSepTempDegC,RecycleFlowStream8,SeparatorCoolingWaterOutletTempDegC,ComponentG9,ComponentE9,ComponentH11
01-09-2004 23:32,0.0,3637.8,4308.0,9.5687,26.837,42.321,3000.0,74.544,120.41,0.19717,73.055,50.184,2920.7,24.658,49.72,3445.3,22.302,67.388,461.75,308.49,95.552,73.184,24.524,8.6267,35.307,6.9318,18.713,1.5374,21.663,13.375,37.917,1.3571,18.343,1.9909,3.5485,1.4991,0.0087162,1.0463,0.11403,54.999,42.942,65.851,33.648,100.0,100.0,-0.03053,0.44132,38.642,45.886,100.43,100.1,93.177,0,0,87.22951183707914,ReactorCoolingWaterFlow,CondenserCoolingWaterFlow,StripperPressurekPagauge,EFeedFlowStream3,CompressorRecycleValve,ReactorPressurekPagauge,ComponentC9
1/14/2004 20:57,0.27994,3604.5,4473.5,9.1309,27.195,42.348,2683.5,75.372,120.76,0.33884,80.597,49.731,2611.2,26.103,50.738,3084.3,23.882,65.986,231.98,337.53,94.313,77.515,31.899,8.9743,25.819,7.1947,19.368,1.6726,32.927,13.963,23.679,1.1565,19.103,2.2742,4.9172,2.3441,0.03332,0.84132,0.098664,54.606,43.029,62.841,53.863,27.409,64.991,21.141,41.198,37.31,48.243,48.504,51.157,15.956,0,0,15.802702155922407,ReactorTemperatureDegC,ReactorCoolingWaterFlow,TotalFeedFlowStream4,ComponentD6,ReactorPressurekPagauge,ProdSepPressurekPagauge,StripperPressurekPagauge
01-11-2004 18:56,0.24968,3692.1,4535.1,9.2928,26.804,42.289,2707.2,74.968,120.41,0.34078,80.122,50.255,2636.3,25.786,52.136,3104.2,22.431,65.428,224.23,341.73,94.71,77.386,32.141,8.8721,26.407,6.9969,18.639,1.6887,32.804,13.983,24.12,1.3412,18.62,2.2297,4.9084,2.3009,-0.0010052,0.84357,0.097628,53.775,43.527,63.049,54.008,24.738,60.035,22.481,40.459,38.851,51.477,45.266,41.08,19.327,0,0,2.67776392505845,StripperLevel,StripperLiquidProductFlowStream11,ComponentD11,ComponentB9, , , 
1/13/2004 23:32,0.48996,3592.2,4433.8,8.0223,27.21,41.561,2602.6,79.087,120.32,0.3318,81.542,51.46,2524.0,25.927,49.887,3020.1,22.704,65.399,155.99,310.38,96.514,75.597,29.951,9.1789,25.304,7.2053,20.742,1.6579,29.13,13.995,23.172,1.8036,20.892,2.2608,5.2813,2.4494,0.0078964,0.88003,0.094009,53.297,44.052,62.407,53.43,48.256,53.722,15.134,43.267,42.398,46.273,31.574,35.608,20.634,0,0,14.72693992451666,CompressorWorkkW,TotalFeedStream4,ReactorCoolingWaterOutletTempDegC,ProdSepPressurekPagauge,ReactorPressurekPagauge,StripperPressurekPagauge,CompressorRecycleValve
01-06-2004 13:33,0.73924,3674.9,4463.7,8.7536,26.878,41.828,2704.6,75.328,120.38,0.32347,80.165,50.086,2633.1,26.543,50.765,3101.0,23.186,67.806,264.84,340.68,94.623,77.319,31.978,8.8901,26.262,7.0453,18.737,1.7234,32.739,13.854,24.109,1.3583,18.364,2.3325,4.8314,2.2519,0.025241,0.8116,0.097926,54.842,44.034,62.969,53.778,72.467,57.935,22.09,38.908,38.353,48.303,57.858,40.21,17.459,0,0,13.338606649845689,AFeedStream1,AFeedFlowStream1,TotalFeedStream4,StripperTemperatureDegC,StripperSteamValve,StripperSteamFlowkgperhr,TotalFeedFlowStream4
01-04-2004 22:12,0.21002,3717.8,4530.4,9.4331,26.833,42.732,2723.7,74.441,120.43,0.32836,79.545,49.66,2653.4,27.437,49.79,3116.9,22.639,66.035,239.52,346.97,94.555,77.077,32.627,8.792,26.726,7.0724,18.698,1.6351,33.406,13.806,23.999,1.1025,17.915,2.2658,4.7516,2.2966,0.008429,0.78013,0.098611,54.129,43.822,64.504,54.188,19.775,60.866,23.553,38.553,37.1,46.048,49.562,41.309,18.757,1,1,3.48145571137564,CompressorWorkkW,ComponentE11,DFeedFlowStream2,ProdSepPressurekPagauge,ReactorPressurekPagauge,CompressorRecycleValve,ProdSepUnderflowStream10
01-09-2004 13:41,0.0,3637.8,4308.0,9.5687,26.837,42.321,3000.0,74.544,120.41,0.19717,73.055,50.184,2920.7,24.658,49.72,3445.3,22.302,67.388,461.75,308.49,95.552,73.184,25.054,8.6762,35.593,6.8484,19.26,1.5028,21.529,13.434,38.038,1.2156,18.849,1.9138,3.5059,1.5819,0.019162,1.0603,0.096666,54.123,42.694,63.15,48.698,100.0,66.1,-0.03053,15.687,38.642,45.886,100.1,65.123,30.426,0,0,42.58597032419016,StripperPressurekPagauge,ReactorCoolingWaterFlow,CompressorRecycleValve,ReactorPressurekPagauge,ComponentC9,ProdSepPressurekPagauge,ComponentA9
01-02-2004 08:03,0.20295,3667.2,4526.4,9.4467,26.917,42.482,2715.1,75.71,120.36,0.33054,79.783,49.602,2644.9,25.53,48.857,3108.9,22.735,65.546,232.21,344.35,94.622,77.298,32.194,8.8631,26.647,6.6189,18.353,1.6774,32.963,13.667,24.39,1.1163,18.04,2.2051,4.8226,2.2618,0.015787,0.81729,0.088436,52.962,43.633,62.044,54.066,19.949,61.028,23.299,39.532,36.928,43.89,47.596,40.155,18.585,1,1,2.9921373368873874,ComponentD6,ComponentF9,ReactorTemperatureDegC,CompressorRecycleValve,ReactorCoolingWaterFlow,DFeedFlowStream2,CompressorWorkkW
01-12-2004 09:38,0.22706,3696.2,4437.3,9.3358,26.664,42.152,2708.0,73.929,120.37,0.35784,80.364,50.149,2637.8,26.277,50.916,3105.0,23.206,64.516,217.26,340.9,94.442,77.705,32.232,8.7546,26.642,7.04,18.566,1.642,32.586,13.748,23.564,1.2503,18.529,2.2441,4.8461,2.2329,0.014965,0.88467,0.10575,53.621,44.112,63.161,54.34,22.286,61.917,22.315,42.88,38.538,48.654,43.516,41.267,17.402,0,0,3.313510901093819,StripperTemperatureDegC,ComponentE11,ReactorLevel,PurgeValveStream9,EFeedStream3,PurgeRateStream9,SeparatorCoolingWaterOutletTempDegC
1/14/2004 12:30,0.1033,3630.7,4579.5,9.3726,27.593,42.03,2805.7,77.374,120.37,0.24173,77.243,51.505,2738.7,25.007,50.026,3186.3,23.089,64.412,251.17,352.45,94.705,76.119,33.312,8.567,27.123,7.0582,18.194,1.5971,34.496,13.246,25.647,1.4545,17.539,2.1155,4.225,1.9602,0.014561,0.80199,0.097825,53.687,42.7,63.056,55.148,10.339,58.046,28.023,27.223,42.529,46.593,49.838,40.413,18.137,0,0,11.299483902111628,ReactorPressurekPagauge,StripperPressurekPagauge,ProdSepPressurekPagauge,ProductSepTempDegC,CompressorRecycleValve,ComponentG9,PurgeValveStream9
01-10-2004 00:16,0.24522,3702.8,4566.6,9.366,26.67,41.938,2702.8,75.015,120.39,0.33937,80.144,49.493,2631.3,25.253,50.152,3100.9,22.602,65.719,228.77,340.94,94.607,77.35,32.536,9.0453,26.667,6.8129,18.603,1.6481,32.825,13.915,24.076,1.2215,18.893,2.298,4.9254,2.3158,0.024055,0.83759,0.096064,53.806,44.425,63.601,53.671,24.095,61.345,21.599,40.28,36.609,46.885,47.432,42.035,18.943,0,0,2.494910340561356,ReactorFeedRateStream6,ReactorCoolingWaterFlow,ComponentB6,EFeedStream3, , , 
01-01-2004 04:40,0.26946,3672.2,4480.8,9.3074,27.063,42.221,2710.0,75.101,120.44,0.32001,79.964,49.575,2639.0,23.9,50.195,3105.8,22.922,65.643,231.4,341.39,94.482,76.897,32.029,8.842,26.65,6.8423,19.081,1.6239,32.909,13.907,24.283,1.3494,18.686,2.2275,4.8517,2.2139,-0.0024015,0.84386,0.082003,53.464,44.079,63.037,54.074,26.825,60.613,22.717,37.908,36.85,46.985,47.595,41.392,18.285,1,1,2.7065678065210124,ReactorTemperatureDegC,ComponentD11,ComponentF11,ComponentH9,SeparatorCoolingWaterOutletTempDegC, , 
01-06-2004 15:37,0.69953,3647.7,4479.5,8.7485,26.513,42.144,2705.3,75.726,120.41,0.32341,80.178,49.449,2634.2,25.776,48.535,3098.0,23.537,67.171,250.15,342.99,94.662,77.628,32.398,8.7816,26.254,6.8967,18.723,1.7224,33.306,13.782,23.818,1.2402,18.157,2.3558,4.8956,2.3506,0.016998,0.80934,0.090659,53.826,44.279,62.858,53.773,68.509,58.801,22.775,38.896,36.478,43.142,53.482,41.442,16.532,0,0,12.348588177430269,AFeedStream1,AFeedFlowStream1,TotalFeedStream4,ComponentF9,StripperTemperatureDegC,ComponentF6,TotalFeedFlowStream4
01-09-2004 07:32,0.24739,3669.9,4533.2,9.396,27.234,42.541,2708.2,74.692,120.37,0.33687,80.032,51.082,2637.4,25.051,49.884,3102.8,23.186,65.397,217.91,344.02,94.425,77.391,32.393,8.7564,26.236,6.879,18.529,1.6147,32.692,13.632,23.87,1.4638,17.957,2.2283,4.8603,2.2811,0.0052936,0.8104,0.08907,53.345,43.998,63.744,54.62,24.395,62.715,23.107,40.047,41.283,46.266,44.353,40.442,20.181,0,0,2.7041479845795156,ComponentD9,ComponentE9,ComponentB9,ComponentF6,RecycleFlowStream8,ReactorTemperatureDegC,CompressorRecycleValve
1/15/2004 8:43,0.24972,3640.3,4495.2,9.3379,27.06,42.577,2699.0,75.215,120.41,0.33999,80.605,49.769,2628.5,26.475,48.076,3096.6,23.392,66.293,242.94,340.34,94.53,77.894,31.932,8.9794,26.25,6.9093,18.59,1.6705,32.733,13.924,23.681,1.1354,18.755,2.2754,4.9132,2.3133,0.02147,0.86595,0.09439,53.517,43.551,63.078,54.287,24.527,63.552,22.243,40.083,37.42,42.08,50.962,41.256,16.997,0,0,2.868754174825586,SeparatorCoolingWaterOutletTempDegC,ProductSepTempDegC,StripperLiquidProductFlowStream11,StripperLevel,TotalFeedFlowStream4,ComponentE11, 
01-11-2004 02:28,0.1742,3674.1,4454.7,9.1839,26.709,42.098,2685.4,77.03,120.4,0.29159,80.245,49.03,2614.7,25.349,50.907,3079.1,23.545,63.819,185.2,341.7,94.771,77.169,32.518,8.596,25.777,6.9001,18.951,1.6733,33.181,13.659,23.625,1.1168,18.817,2.3764,4.864,2.3662,0.012782,0.90415,0.1065,53.105,44.299,63.37,54.093,17.337,59.753,22.358,35.993,35.244,48.632,36.076,41.416,16.651,0,0,4.606096403536677,StripperTemperatureDegC,StripperSteamFlowkgperhr,ComponentF9,StripperSteamValve,ReactorLevel,PurgeRateStream9,StripperPressurekPagauge
01-02-2004 15:53,0.31808,3621.9,4402.5,9.3103,26.951,42.388,2700.5,74.059,120.39,0.33615,79.999,50.283,2629.8,24.761,51.845,3096.8,23.567,65.748,234.02,341.22,94.679,77.864,31.83,8.8614,26.284,6.8531,19.142,1.6324,33.466,13.767,23.45,1.4411,18.826,2.3182,4.8008,2.3563,0.004783,0.8354,0.092399,54.629,43.599,63.024,53.716,31.415,63.563,22.424,40.192,38.932,50.804,48.497,40.442,16.659,1,1,3.1859412121360355,EFeedStream3,AFeedFlowStream1,SeparatorCoolingWaterOutletTempDegC,AFeedStream1,ComponentF9,ComponentD9,ComponentG11
01-02-2004 17:16,0.26491,3629.8,4417.0,9.3477,26.949,42.033,2694.1,73.894,120.37,0.34639,80.19,52.654,2622.6,26.043,49.881,3093.7,23.272,65.79,232.7,339.62,94.759,76.959,32.401,8.8876,25.675,6.9584,19.754,1.6703,32.72,13.863,23.048,1.0652,19.002,2.2895,4.9378,2.2475,0.027282,0.85936,0.10148,54.012,44.37,61.709,53.264,26.13,60.921,21.649,41.365,45.91,46.259,47.96,39.825,17.408,1,1,3.648151026307249,ComponentE6,ProductSepLevel,SeparatorPotLiquidFlowStream10,ComponentC9,ReactorCoolingWaterFlow,ComponentC6,EFeedStream3
01-04-2004 19:48,0.24075,3626.2,4514.5,9.3134,26.749,42.615,2707.4,75.279,120.42,0.33274,80.085,50.46,2637.0,25.826,51.011,3104.7,22.664,65.684,231.86,341.62,94.742,77.021,32.082,8.7923,26.445,6.999,18.691,1.6554,32.873,13.728,24.191,1.2429,18.073,2.2775,4.8591,2.3134,0.0091301,0.84219,0.10393,54.377,44.145,62.49,54.882,22.97,60.697,22.25,39.824,39.454,48.873,47.32,41.85,18.825,1,1,2.5257638711377357,EFeedFlowStream3,ComponentE9, , , , , 
01-06-2004 23:27,0.30763,3672.4,4596.8,9.5043,27.278,42.49,2689.7,74.503,120.39,0.69307,81.344,52.502,2616.1,26.241,50.073,3093.0,22.629,62.787,125.19,339.43,94.528,78.823,31.98,8.8926,26.763,6.7854,18.903,0.99805,32.782,13.717,24.575,1.3917,18.94,1.4326,5.0768,2.3733,0.02018,0.83349,0.072427,54.249,43.772,63.485,55.246,29.98,63.584,20.878,82.363,45.464,46.703,23.762,40.992,17.585,0,0,25.335940615762667,ComponentF9,PurgeRateStream9,PurgeValveStream9,ComponentF6,StripperSteamFlowkgperhr,StripperSteamValve,StripperTemperatureDegC
01-05-2004 04:03,0.25023,3687.7,4524.1,9.2575,26.797,42.087,2703.5,75.58,120.42,0.33913,79.941,50.415,2632.8,24.751,49.379,3101.2,22.28,65.669,232.35,341.33,94.62,76.848,31.743,8.9005,26.559,6.9295,18.861,1.6381,33.05,13.816,23.966,1.423,18.745,2.284,4.7939,2.3703,0.017866,0.8357,0.098577,53.724,43.828,62.645,53.802,24.68,61.01,22.15,39.817,39.322,45.096,47.269,40.542,19.757,1,1,2.3593331108725333,SeparatorCoolingWaterOutletTempDegC,ComponentD9,ComponentA6, , , , 
